어선번호,어선명,선적항,위도,경도,지점명,지점번호,기준항
17080016501108,양덕호,전남 목포시,34.7903335,126.3847547,신안,22183,
94070066461102,제3동협호,전남 목포시,34.7903335,126.3847547,신안,22183,
96070066461108,202남광호,전남 목포시,34.7903335,126.3847547,신안,22183,
95050706497202,아루호,전남 목포시,34.7903335,126.3847547,신안,22183,
10050026461302,뉴블루스카이호,전남 목포시,34.7903335,126.3847547,신안,22183,
20020016461102,63덕성호,전남 목포시,34.7903335,126.3847547,신안,22183,
2090096497106,평강호(계좌2020),전남 목포시,34.7903335,126.3847547,신안,22183,
10040026482201,영운호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
15030066482209,신창호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
16060106482205,제2비너스호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
12050116482204,동인호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
13080036482206,만선피싱호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
95032216482200,창신호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
96050376467707,동진호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
15030046482201,희경호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
2020116482201,제2002유성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
13030076482202,아진호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
12060036482202,제16만성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
19060026482209,제우스호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
98080376468902,조양호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
17040056482204,소훈호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
19010016482200,에메랄드호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
9060046483109,청룡호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
18080056501102,씨엔피대물1호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
9120016488202,일광호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
19060026468001,체리피싱호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
96050456483109,광성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
7110016482204,강동호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
96110086482406,영남호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
4060086482204,세진호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
14040036482202,부성피싱호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
4040126482202,원도피싱호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
1080126482200,북벌호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
10060076482202,씨파크호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
1040096482203,영운호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
95060996482204,선광호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
18080026482207,해성피싱호(연안복합어업),경남 통영시 산양읍,34.78237,128.38818,통영,22188,
15070196482206,제1항진호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
40036482201,제2한충호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
5120026482205,영광호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
97090016482200,조양호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
98010716488204,제17용성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
97112026482202,일성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
14070026482207,스카이호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
10070186482207,썬라이즈호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
2090156482203,제3행복호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
10010066481606,한일호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
17120016482201,재성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
95100756482203,중화어촌,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
95111186482209,제3복성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
22060026482202,제105삼성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
10030046481604,화영호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
95090016468202,고려호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
15120056467700,윤성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
18080026482207,해성피싱호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
4040096482207,제2수덕호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
16100046501102,제300호반호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
2050146483103,케이원호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
9120026482207,광민호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
99060116483101,경성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
14080026482205,명진호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
7050076482201,대진호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
7100056482202,대연호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
10040036488400,오리온2호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
95011446482208,봉성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
97111946483104,제5보성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
8120046482207,동원호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
18060056482208,삼성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
3090016461104,대운호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
3110146483108,부광호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
9060096482203,태영호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
15070026482205,아시아호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
1050096483102,제1신진호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
15070056482202,선양호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
14030056482202,제2014최강리드호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
97100776488407,고니호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
40176482205,성광호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
10070046482203,나이스호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
16060106482205,뉴다인호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
14060126482207,오아시스1호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
9090036482203,송죽호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
5060016482209,왕돌초호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
15030056482200,명성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
95030326482209,성남호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
99050356468908,수성호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
6110096482208,제1미남호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
19060026482209,현진호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
15050026482209,진풍호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
10110066482202,뉴세계로호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
2110036422106,신태양호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
1040066488200,베니스호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
15080046482201,백가호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
14050026483102,소망호,경남 통영시 산양읍,34.78237,128.38818,통영,22188,
5040066468206,한라호,전남 신안군 비금면,34.76407,125.94815,칠발도,22102,
12080026482209,대진1호,전남 신안군 비금면,34.76407,125.94815,칠발도,22102,
12040026461104,17영성호,전남 신안군 비금면,34.76407,125.94815,칠발도,22102,
12040026461104,천사18호(2091),전남 신안군 비금면,34.76407,125.94815,칠발도,22102,
16050126469104,제307해광호,전남 신안군 비금면,34.76407,125.94815,칠발도,22102,
18110016468601,대영호 (2091),전남 신안군 비금면,34.76407,125.94815,칠발도,22102,
16050126469104,천사1호,전남 신안군 비금면,34.76407,125.94815,칠발도,22102,
12080026482209,해성1호,전남 신안군 비금면,34.76407,125.94815,칠발도,22102,
4010116482209,장성호,경남 통영시 한산면,34.76342,128.4918,거제도,22104,
95060386482207,영승호,경남 통영시 한산면,34.76342,128.4918,거제도,22104,
11030126482209,어성호,경남 통영시 한산면,34.76342,128.4918,거제도,22104,
20070076482209,신성호,경남 통영시 한산면,34.76342,128.4918,거제도,22104,
9040056482201,제11동명호,경남 통영시 한산면,34.76342,128.4918,거제도,22104,
1120256461309,미래호,경남 통영시 한산면,34.76342,128.4918,거제도,22104,
96120016482205,진성호,경남 통영시 한산면,34.76342,128.4918,거제도,22104,
11080096482204,강남호,경남 통영시 한산면,34.76342,128.4918,거제도,22104,
2050056488403,옥성호,경남 남해군 남면,34.76256,127.87672,통영,22188,
4050206488400,신영호,경남 남해군 남면,34.76256,127.87672,통영,22188,
7060036488403,만성호,경남 남해군 남면,34.76256,127.87672,통영,22188,
4040216461304,대경호,경남 남해군 남면,34.76256,127.87672,통영,22188,
1120046488401,칠성호,경남 남해군 남면,34.76256,127.87672,통영,22188,
50046488408,재은호,경남 남해군 남면,34.76256,127.87672,통영,22188,
13120016488409,대창호,경남 남해군 남면,34.76256,127.87672,통영,22188,
6040096488403,제3동명호,경남 남해군 남면,34.76256,127.87672,통영,22188,
8030046488406,성광호,경남 남해군 남면,34.76256,127.87672,통영,22188,
18020036488408,제7대창호,경남 남해군 남면,34.76256,127.87672,통영,22188,
90226488408,해진호,경남 남해군 남면,34.76256,127.87672,통영,22188,
2040076488403,제1남강호,경남 남해군 남면,34.76256,127.87672,통영,22188,
13120036467706,제유호,전남 고흥군 대서면,34.75986,127.28678,거문도,22103,
96100046461309,제2016 범양호,전남 여수시,34.7546257,127.659859,통영,22188,
96073276461100,제5협신호,전남 여수시,34.7546257,127.659859,통영,22188,
95090036260004,제27동경호,전남 여수시,34.7546257,127.659859,통영,22188,
95070646260005,제106금해호,전남 여수시,34.7546257,127.659859,통영,22188,
20040046461301,제707다윤호,전남 여수시,34.7546257,127.659859,통영,22188,
16010036461307,뉴한사리3호,전남 여수시,34.7546257,127.659859,통영,22188,
17040026469106,600만수,전남 여수시,34.7546257,127.659859,통영,22188,
13120036461300,제우스2호,전남 여수시,34.7546257,127.659859,통영,22188,
95120346497103,제209승진호,전남 여수시,34.7546257,127.659859,통영,22188,
7060046461305,제307금창호,전남 여수시,34.7546257,127.659859,통영,22188,
12090056461307,제205명성호,전남 여수시,34.7546257,127.659859,통영,22188,
15070046482203,제101덕일호,전남 여수시,34.7546257,127.659859,통영,22188,
95070056497207,안성호,전남 여수시,34.7546257,127.659859,통영,22188,
5100086481606,정남진피싱호,전남 여수시,34.7546257,127.659859,통영,22188,
17030106482209,광동호,전남 여수시,34.7546257,127.659859,통영,22188,
95120866497209,바이킹호,전남 여수시,34.7546257,127.659859,통영,22188,
95090116461305,행성호,전남 여수시,34.7546257,127.659859,통영,22188,
13050266468909,진성호,전남 여수시,34.7546257,127.659859,통영,22188,
14090026461306,돌산7호,전남 여수시,34.7546257,127.659859,통영,22188,
95100106497203,우정호,전남 여수시,34.7546257,127.659859,통영,22188,
17020096461307,민성호(2091),전남 여수시,34.7546257,127.659859,통영,22188,
18120086461305,건설호,전남 여수시,34.7546257,127.659859,통영,22188,
3070026469001,피싱가이드2호,전남 여수시,34.7546257,127.659859,통영,22188,
96091446461303,제603영진호,전남 여수시,34.7546257,127.659859,통영,22188,
95100196497204,제3대광호,전남 여수시,34.7546257,127.659859,통영,22188,
10040106461304,제1길정호,전남 여수시,34.7546257,127.659859,통영,22188,
17100026461307,제3성진호(연안복합어업),전남 여수시,34.7546257,127.659859,통영,22188,
20090026461303,제2020재성호,전남 여수시,34.7546257,127.659859,통영,22188,
19010026501107,제113이현호,전남 여수시,34.7546257,127.659859,통영,22188,
95050496210008,제7해경호,전남 여수시,34.7546257,127.659859,통영,22188,
19100056461300,제1금화호,전남 여수시,34.7546257,127.659859,통영,22188,
97020046479304,명진호,전남 여수시,34.7546257,127.659859,통영,22188,
94080046491106,제3영덕호,전남 여수시,34.7546257,127.659859,통영,22188,
3040216468907,대복호,전남 여수시,34.7546257,127.659859,통영,22188,
6020076448256,제707남성호,전남 여수시,34.7546257,127.659859,통영,22188,
95070356497103,제17연정호,전남 여수시,34.7546257,127.659859,통영,22188,
98010026479306,77태평양호,전남 여수시,34.7546257,127.659859,통영,22188,
3080046451301,제207동진호,전남 여수시,34.7546257,127.659859,통영,22188,
19110026461301,뉴피닉스호,전남 여수시,34.7546257,127.659859,통영,22188,
95090186461308,제108금해호,전남 여수시,34.7546257,127.659859,통영,22188,
98070066497200,세진호,전남 여수시,34.7546257,127.659859,통영,22188,
94080076471107,제103진명호,전남 여수시,34.7546257,127.659859,통영,22188,
99060036260002,해룡호,전남 여수시,34.7546257,127.659859,통영,22188,
95030156210002,제607현대호,전남 여수시,34.7546257,127.659859,통영,22188,
95060616481503,95세중호,전남 여수시,34.7546257,127.659859,통영,22188,
96040366482407,고려호,전남 여수시,34.7546257,127.659859,통영,22188,
10090016282008,제608현대호,전남 여수시,34.7546257,127.659859,통영,22188,
10040106461304,흥복호,전남 여수시,34.7546257,127.659859,통영,22188,
11070086461300,규진호,전남 여수시,34.7546257,127.659859,통영,22188,
18080016482404,제1모창호,전남 여수시,34.7546257,127.659859,통영,22188,
1100036461309,전진호,전남 여수시,34.7546257,127.659859,통영,22188,
16070046461304,제207윤경호,전남 여수시,34.7546257,127.659859,통영,22188,
95120356497102,제7대영호,전남 여수시,34.7546257,127.659859,통영,22188,
24030016479308,유진호,전남 여수시,34.7546257,127.659859,통영,22188,
3060126461303,제1길성호,전남 여수시,34.7546257,127.659859,통영,22188,
95070356497103,제7연정호,전남 여수시,34.7546257,127.659859,통영,22188,
5100056482206,우경호,전남 여수시,34.7546257,127.659859,통영,22188,
14060046461300,제38화영호,전남 여수시,34.7546257,127.659859,통영,22188,
23059016461307,제11금화호,전남 여수시,34.7546257,127.659859,통영,22188,
5080056448258,유안호,전남 여수시,34.7546257,127.659859,통영,22188,
96020866482205,제3성진호,전남 여수시,34.7546257,127.659859,통영,22188,
95100196451306,제202만수호,전남 여수시,34.7546257,127.659859,통영,22188,
2030246461307,금성호,전남 여수시,34.7546257,127.659859,통영,22188,
6040466468902,흥양호,전남 여수시,34.7546257,127.659859,통영,22188,
16040056461309,혜준호,전남 여수시,34.7546257,127.659859,통영,22188,
7070026261101,제308동신호,전남 여수시,34.7546257,127.659859,통영,22188,
21040036461300,슈퍼스타호,전남 여수시,34.7546257,127.659859,통영,22188,
14060146467704,청양피싱호,전남 여수시,34.7546257,127.659859,통영,22188,
15030036461305,금산호,전남 여수시,34.7546257,127.659859,통영,22188,
19110066482204,신수덕호,전남 여수시,34.7546257,127.659859,통영,22188,
6090016468101,뉴자이언트호,전남 여수시,34.7546257,127.659859,통영,22188,
20040146461309,해조은호,전남 여수시,34.7546257,127.659859,통영,22188,
20060056461306,제3입성호(2091),전남 여수시,34.7546257,127.659859,통영,22188,
19100056461300,3금화호,전남 여수시,34.7546257,127.659859,통영,22188,
97060046282009,제7금창호,전남 여수시,34.7546257,127.659859,통영,22188,
12110106467701,홍덕1호,전남 여수시,34.7546257,127.659859,통영,22188,
16080026461304,남덕호,전남 여수시,34.7546257,127.659859,통영,22188,
14110106482208,제3화인호,전남 여수시,34.7546257,127.659859,통영,22188,
5090026468004,태양호,전남 여수시,34.7546257,127.659859,통영,22188,
14100056461300,제303엑스포호,전남 여수시,34.7546257,127.659859,통영,22188,
95030076428304,대진호,전남 여수시,34.7546257,127.659859,통영,22188,
94070126468901,대진2호,전남 여수시,34.7546257,127.659859,통영,22188,
95080046497206,제3순형호,전남 여수시,34.7546257,127.659859,통영,22188,
96040026422301,삼양호,전남 여수시,34.7546257,127.659859,통영,22188,
6050036461300,현정호,전남 여수시,34.7546257,127.659859,통영,22188,
13100036461304,제902금성호,전남 여수시,34.7546257,127.659859,통영,22188,
96050066497100,제3성은호,전남 여수시,34.7546257,127.659859,통영,22188,
19100056461300,1금화호,전남 여수시,34.7546257,127.659859,통영,22188,
4080016261400,제3청해호,전남 여수시,34.7546257,127.659859,통영,22188,
9030016451302,,전남 여수시,34.7546257,127.659859,통영,22188,
12030016461107,부림호,전남 여수시,34.7546257,127.659859,통영,22188,
11020316468902,구일호,전남 여수시,34.7546257,127.659859,통영,22188,
17030026461302,정강호,전남 여수시,34.7546257,127.659859,통영,22188,
97090046497102,재영호,전남 여수시,34.7546257,127.659859,통영,22188,
24020026461309,제602길정호,전남 여수시,34.7546257,127.659859,통영,22188,
15110086461303,소망호,전남 여수시,34.7546257,127.659859,통영,22188,
95010036479409,만어호,전남 여수시,34.7546257,127.659859,통영,22188,
19100106461303,제701영진호,전남 여수시,34.7546257,127.659859,통영,22188,
4080016261400,제28동호호,전남 여수시,34.7546257,127.659859,통영,22188,
1020016497100,삼성호,전남 여수시,34.7546257,127.659859,통영,22188,
14080026461308,청진호,전남 여수시,34.7546257,127.659859,통영,22188,
2020046482200,대운호,전남 여수시,34.7546257,127.659859,통영,22188,
7070116482201,수성호(연안복합어업),전남 여수시,34.7546257,127.659859,통영,22188,
10010026501301,보람호,전남 여수시,34.7546257,127.659859,통영,22188,
5100056482206,태영호,전남 여수시,34.7546257,127.659859,통영,22188,
94090146461304,제307대현호,전남 여수시,34.7546257,127.659859,통영,22188,
95060616481503,제7청해호,전남 여수시,34.7546257,127.659859,통영,22188,
6050106461301,제2008동호호,전남 여수시,34.7546257,127.659859,통영,22188,
7080016451306,봉용호,전남 여수시,34.7546257,127.659859,통영,22188,
23069016461305,제207대현호,전남 여수시,34.7546257,127.659859,통영,22188,
96091616461302,제303동연호,전남 여수시,34.7546257,127.659859,통영,22188,
6050026461301,제2006동호호,전남 여수시,34.7546257,127.659859,통영,22188,
8080016267102,금강호,전남 여수시,34.7546257,127.659859,통영,22188,
17070016501306,제102수광호,전남 여수시,34.7546257,127.659859,통영,22188,
95070206461308,제9009만구호,전남 여수시,34.7546257,127.659859,통영,22188,
9020056448305,태양3호,전남 여수시,34.7546257,127.659859,통영,22188,
96110016281102,제25금창호,전남 여수시,34.7546257,127.659859,통영,22188,
12090016483109,남해2호(연안복합어업),전남 여수시,34.7546257,127.659859,통영,22188,
50046491109,태양호,전남 여수시,34.7546257,127.659859,통영,22188,
97080016451307,제306유성호,전남 여수시,34.7546257,127.659859,통영,22188,
96100046461309,제2011신광호,전남 여수시,34.7546257,127.659859,통영,22188,
20050106461301,제601길정호,전남 여수시,34.7546257,127.659859,통영,22188,
22059016461309,제616경선호,전남 여수시,34.7546257,127.659859,통영,22188,
3080086461305,희영호,전남 여수시,34.7546257,127.659859,통영,22188,
96090126497104,유정호,전남 여수시,34.7546257,127.659859,통영,22188,
21040026461301,승연호,전남 여수시,34.7546257,127.659859,통영,22188,
96080696488404,동일호,전남 여수시,34.7546257,127.659859,통영,22188,
10080106461306,군춘호,전남 여수시,34.7546257,127.659859,통영,22188,
21079016461307,제307서현호,전남 여수시,34.7546257,127.659859,통영,22188,
9100056469107,봉은호,전남 여수시,34.7546257,127.659859,통영,22188,
16050146461306,제207명성호,전남 여수시,34.7546257,127.659859,통영,22188,
23099016461309,제603길정호,전남 여수시,34.7546257,127.659859,통영,22188,
11050026482403,78제일호,전남 여수시,34.7546257,127.659859,통영,22188,
9030016451302,수광호,전남 여수시,34.7546257,127.659859,통영,22188,
96070216467505,해성호,전남 여수시,34.7546257,127.659859,통영,22188,
95070116210008,제11대평호,전남 여수시,34.7546257,127.659859,통영,22188,
99110196497204,룡진호,전남 여수시,34.7546257,127.659859,통영,22188,
6010026468204,영진호,전남 여수시,34.7546257,127.659859,통영,22188,
17040026469106,창남호,전남 여수시,34.7546257,127.659859,통영,22188,
95060036467501,승진호,전남 여수시,34.7546257,127.659859,통영,22188,
5030086461301,차귀호,전남 여수시,34.7546257,127.659859,통영,22188,
9030016451302,금성호,전남 여수시,34.7546257,127.659859,통영,22188,
16090196467709,해진호,전남 여수시,34.7546257,127.659859,통영,22188,
12100026488404,제202광성호,전남 여수시,34.7546257,127.659859,통영,22188,
3060016262003,609천금호,전남 여수시,34.7546257,127.659859,통영,22188,
15100126469105,만정호,전남 여수시,34.7546257,127.659859,통영,22188,
15040226469106,태영호,전남 여수시,34.7546257,127.659859,통영,22188,
16090196467709,201남양호,전남 여수시,34.7546257,127.659859,통영,22188,
18100016461306,제308장영호,전남 여수시,34.7546257,127.659859,통영,22188,
96080046491308,안개호,전남 여수시,34.7546257,127.659859,통영,22188,
17090076448259,제3호남호,전남 여수시,34.7546257,127.659859,통영,22188,
97060046282009,제201대중호,전남 여수시,34.7546257,127.659859,통영,22188,
95020056451309,제927영창호,전남 여수시,34.7546257,127.659859,통영,22188,
12090056461307,제109우진호,전남 여수시,34.7546257,127.659859,통영,22188,
14030016461309,포르투나2호,전남 여수시,34.7546257,127.659859,통영,22188,
98030576461307,기성호,전남 여수시,34.7546257,127.659859,통영,22188,
95050026211404,제2예건호,전남 여수시,34.7546257,127.659859,통영,22188,
19010026501107,윤경호,전남 여수시,34.7546257,127.659859,통영,22188,
19070046461308,5동일호,전남 여수시,34.7546257,127.659859,통영,22188,
15090026461304,제87금창호,전남 여수시,34.7546257,127.659859,통영,22188,
50186468906,미조리2호,전남 여수시,34.7546257,127.659859,통영,22188,
94080076471107,103금진호,전남 여수시,34.7546257,127.659859,통영,22188,
94120066497207,제5삼성호,전남 여수시,34.7546257,127.659859,통영,22188,
14050076461309,그랜드호,전남 여수시,34.7546257,127.659859,통영,22188,
96092566461308,우성호,전남 여수시,34.7546257,127.659859,통영,22188,
96070566461108,제88유진호,전남 여수시,34.7546257,127.659859,통영,22188,
12070096461307,현대호,전남 여수시,34.7546257,127.659859,통영,22188,
2050056461306,제103남양호,전남 여수시,34.7546257,127.659859,통영,22188,
10070036482400,제1금성호,전남 여수시,34.7546257,127.659859,통영,22188,
95020506471104,제7대성호,전남 여수시,34.7546257,127.659859,통영,22188,
16010086461302,제7청해호,전남 여수시,34.7546257,127.659859,통영,22188,
6050106461301,제9008신광호,전남 여수시,34.7546257,127.659859,통영,22188,
7010026482400,제9유진호,전남 여수시,34.7546257,127.659859,통영,22188,
10060056461307,제7대양호,전남 여수시,34.7546257,127.659859,통영,22188,
16040016461107,포르투나호,전남 여수시,34.7546257,127.659859,통영,22188,
16070066467708,해호호,전남 여수시,34.7546257,127.659859,통영,22188,
95050766483104,광영호,전남 여수시,34.7546257,127.659859,통영,22188,
7090026482404,제301만선호,전남 여수시,34.7546257,127.659859,통영,22188,
95070486210005,제901현대호,전남 여수시,34.7546257,127.659859,통영,22188,
10070036482400,제21제일호,전남 여수시,34.7546257,127.659859,통영,22188,
95040176497209,제5남성호,전남 여수시,34.7546257,127.659859,통영,22188,
2100026461308,재덕호,전남 여수시,34.7546257,127.659859,통영,22188,
12060026477700,협신호,전남 여수시,34.7546257,127.659859,통영,22188,
17020056461301,대청호,전남 여수시,34.7546257,127.659859,통영,22188,
96040056497103,제2유성호,전남 여수시,34.7546257,127.659859,통영,22188,
7010166461301,뉴호프3호,전남 여수시,34.7546257,127.659859,통영,22188,
14110066461307,제8동호호,전남 여수시,34.7546257,127.659859,통영,22188,
95100196497204,제2021용진호,전남 여수시,34.7546257,127.659859,통영,22188,
96120046461305,제2009신광호,전남 여수시,34.7546257,127.659859,통영,22188,
14110066461307,제1동일호,전남 여수시,34.7546257,127.659859,통영,22188,
99090046488207,주성호,전남 여수시,34.7546257,127.659859,통영,22188,
17010046461304,대덕호,전남 여수시,34.7546257,127.659859,통영,22188,
13010016471107,지안호,전남 여수시,34.7546257,127.659859,통영,22188,
17010046461304,대덕호(2091),전남 여수시,34.7546257,127.659859,통영,22188,
96060206461308,제109성해호,전남 여수시,34.7546257,127.659859,통영,22188,
99040366461308,종성호,전남 여수시,34.7546257,127.659859,통영,22188,
95100036461302,제733금강호,전남 여수시,34.7546257,127.659859,통영,22188,
96100046461309,제2016범양호,전남 여수시,34.7546257,127.659859,통영,22188,
6090156461308,명성호,전남 여수시,34.7546257,127.659859,통영,22188,
17090016468608,로고스호,전남 여수시,34.7546257,127.659859,통영,22188,
17020096461307,민성호,전남 여수시,34.7546257,127.659859,통영,22188,
80026479405,제101청해호,전남 여수시,34.7546257,127.659859,통영,22188,
11050156461305,제2018국제호,전남 여수시,34.7546257,127.659859,통영,22188,
7010026482400,제106영진호,전남 여수시,34.7546257,127.659859,통영,22188,
96030646467502,제701진양호,전남 여수시,34.7546257,127.659859,통영,22188,
95040186461308,동진호(2091),전남 여수시,34.7546257,127.659859,통영,22188,
19010026501107,203희영호,전남 여수시,34.7546257,127.659859,통영,22188,
10110026281101,제201윤경호,전남 여수시,34.7546257,127.659859,통영,22188,
11050026482403,66동호호,전남 여수시,34.7546257,127.659859,통영,22188,
5090026468004,,전남 여수시,34.7546257,127.659859,통영,22188,
1110066497204,제103매일호,전남 여수시,34.7546257,127.659859,통영,22188,
95100026260002,두양호,전남 여수시,34.7546257,127.659859,통영,22188,
20090026461303,재성호,전남 여수시,34.7546257,127.659859,통영,22188,
22110056468902,나이스호,전남 여수시,34.7546257,127.659859,통영,22188,
16070046461304,제333춘성호,전남 여수시,34.7546257,127.659859,통영,22188,
11050156461305,제2012동호호,전남 여수시,34.7546257,127.659859,통영,22188,
14040016451309,싱싱피싱호(연안복합어업),전남 여수시,34.7546257,127.659859,통영,22188,
95100026260002,제201명진호,전남 여수시,34.7546257,127.659859,통영,22188,
21010016461308,천금호,전남 여수시,34.7546257,127.659859,통영,22188,
18080016482404,제1모창호(소형선망),전남 여수시,34.7546257,127.659859,통영,22188,
11070096461309,부성호,전남 여수시,34.7546257,127.659859,통영,22188,
13050266468909,영광호,전남 여수시,34.7546257,127.659859,통영,22188,
96060206461308,제2017국제호,전남 여수시,34.7546257,127.659859,통영,22188,
6050026461301,제2020성해호,전남 여수시,34.7546257,127.659859,통영,22188,
10080036451307,제2010동호호,전남 여수시,34.7546257,127.659859,통영,22188,
96070326461302,제203대경호,전남 여수시,34.7546257,127.659859,통영,22188,
94090176461301,제2008성해호,전남 여수시,34.7546257,127.659859,통영,22188,
18070086483104,신광호,전남 여수시,34.7546257,127.659859,통영,22188,
7070026261101,제302연창호,전남 여수시,34.7546257,127.659859,통영,22188,
9070016441806,제2021소영호,전남 여수시,34.7546257,127.659859,통영,22188,
11030106461304,제3영덕호,전남 여수시,34.7546257,127.659859,통영,22188,
6010096461302,오공호,전남 여수시,34.7546257,127.659859,통영,22188,
95110406497107,안덕호,전남 여수시,34.7546257,127.659859,통영,22188,
10070036482400,제21성영호,전남 여수시,34.7546257,127.659859,통영,22188,
12100026488404,제808진양호,전남 여수시,34.7546257,127.659859,통영,22188,
14110106482208,명성호,전남 여수시,34.7546257,127.659859,통영,22188,
13050106461306,삼육오피싱,전남 여수시,34.7546257,127.659859,통영,22188,
15080096461309,플라워호,전남 여수시,34.7546257,127.659859,통영,22188,
11090246468907,시랜드호,전남 여수시,34.7546257,127.659859,통영,22188,
15060036461309,뉴매니아호,전남 여수시,34.7546257,127.659859,통영,22188,
15120076461302,승진2호,전남 여수시,34.7546257,127.659859,통영,22188,
94080076471107,602길정호,전남 여수시,34.7546257,127.659859,통영,22188,
12080036461301,오리엔트호,전남 여수시,34.7546257,127.659859,통영,22188,
98070036451305,제707평산호,전남 여수시,34.7546257,127.659859,통영,22188,
96070336461301,제3006신광호,전남 여수시,34.7546257,127.659859,통영,22188,
97060136461305,제909경인호,전남 여수시,34.7546257,127.659859,통영,22188,
10120036461306,제909부창호,전남 여수시,34.7546257,127.659859,통영,22188,
95080276451301,제2012 해광호,전남 여수시,34.7546257,127.659859,통영,22188,
